,author,author_link,text,date,likes,comments,shares,theme
72,Alimi LAMIDI,https://www.linkedin.com/in/alimi-lamidi-bb2966301?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAE000TYBuMtmQ7HZzC1fwQ_3a679eMvAops,"𝙌𝙪𝙖𝙣𝙙 𝙤𝙣 𝙘𝙤𝙢𝙢𝙚𝙣𝙘𝙚 𝙖̀ 𝙥𝙧𝙤𝙜𝙧𝙖𝙢𝙢𝙚𝙧, 𝙤𝙣 𝙨𝙚 𝙨𝙚𝙣𝙩 𝙨𝙤𝙪𝙫𝙚𝙣𝙩 𝙥𝙚𝙧𝙙𝙪… 𝙈𝙤𝙞, 𝙘’𝙚𝙨𝙩 𝙚𝙣 𝙥𝙚𝙧𝙙𝙖𝙣𝙩 𝙢𝙤𝙣 𝙜𝙪𝙞𝙙𝙚 𝙦𝙪𝙚 𝙟’𝙖𝙞 𝙩𝙧𝙤𝙪𝙫𝙚́ 𝙢𝙖 𝙥𝙧𝙤𝙥𝙧𝙚 𝙫𝙤𝙞𝙚. 𝙑𝙤𝙞𝙘𝙞 𝙢𝙤𝙣 𝙥𝙖𝙧𝙘𝙤𝙪𝙧𝙨.Au tout début, la programmation était pour moi un monde complexe et intimidant. Je me souviens de ce que j’avais dit à un ami, il y a un an, lors de notre formation à Porto-Novo : ""Une fois à Parakou, il faudra vraiment qu'on travaille. Avec ton niveau en programmation, tu pourras vraiment m'aider.""Comme le dit le proverbe : L’homme propose, Dieu dispose. Après notre formation, la situation a pris un tournant inattendu. Les parents de mon ami ont été affectés ailleurs, l’obligeant à quitter la ville.Il était mon espoir dans ce domaine, et apprendre son départ m’a plongé dans le doute. J’avais peur, car je ne savais absolument pas par où commencer.Sans autre option, j’ai commencé à suivre des tutoriels sur YouTube (Pierre Giraud, Grafikart), et bien d’autres. Je reproduisais les exemples en simultané, avec facilité au début 👨🏿💻. Mais le vrai défi est arrivé lorsque j’ai tenté de coder sans appui 🤦. J’étais bloqué, incapable de trouver mes marques ou de démarrer un projet seul.Les jours passaient et le découragement s’installait… jusqu’au moment où j’ai compris que cette méthode ne m’emmènerait pas bien loin. La plupart des tutoriels en ligne résolvent des problèmes très spécifiques, ce qui limite notre capacité à créer sans filet de sécurité.Alors, j’ai décidé de passer à la pratique par moi-même en me lançant dans de petits projets personnels😊. Ces mini-projets m’ont énormément aidé à progresser, et les conseils de développeurs expérimentés, que j’ai eu la chance de rencontrer plus tard, ont aussi boosté mon niveau et mon assurance.Aujourd'hui, je réalise combien ces obstacles ont été importants pour mon apprentissage. La persévérance et l’indépendance m’ont permis de trouver ma voie.𝑺𝒊 𝒕𝒖 𝒕𝒓𝒂𝒗𝒆𝒓𝒔𝒆𝒔 𝒖𝒏 𝒎𝒐𝒎𝒆𝒏𝒕 𝒅𝒊𝒇𝒇𝒊𝒄𝒊𝒍𝒆 𝒅𝒂𝒏𝒔 𝒕𝒐𝒏 𝒂𝒑𝒑𝒓𝒆𝒏𝒕𝒊𝒔𝒔𝒂𝒈𝒆, 𝒔𝒂𝒄𝒉𝒆 𝒒𝒖𝒆 𝒕𝒖 𝒏’𝒆𝒔 𝒑𝒂𝒔 𝒔𝒆𝒖𝒍. 𝑳𝒂 𝒑𝒓𝒐𝒈𝒓𝒂𝒎𝒎𝒂𝒕𝒊𝒐𝒏 𝒅𝒆𝒎𝒂𝒏𝒅𝒆 𝒅𝒖 𝒕𝒆𝒎𝒑𝒔 𝒆𝒕 𝒅𝒆𝒔 𝒆𝒇𝒇𝒐𝒓𝒕𝒔, 𝒎𝒂𝒊𝒔 𝒄𝒉𝒂𝒒𝒖𝒆 𝒑𝒆𝒕𝒊𝒕𝒆 𝒗𝒊𝒄𝒕𝒐𝒊𝒓𝒆 𝒕𝒆 𝒓𝒂𝒑𝒑𝒓𝒐𝒄𝒉𝒆 𝒅𝒆 𝒕𝒆𝒔 𝒐𝒃𝒋𝒆𝒄𝒕𝒊𝒇𝒔. 𝑺𝒊 𝒕𝒖 𝒂𝒔 𝒃𝒆𝒔𝒐𝒊𝒏 𝒅’𝒂𝒊𝒅𝒆 𝒐𝒖 𝒔𝒊 𝒕𝒖 𝒗𝒆𝒖𝒙 𝒆́𝒄𝒉𝒂𝒏𝒈𝒆𝒓 𝒔𝒖𝒓 𝒕𝒆𝒔 𝒅𝒊𝒇𝒇𝒊𝒄𝒖𝒍𝒕𝒆́𝒔, 𝒑𝒂𝒓𝒕𝒂𝒈𝒆-𝒍𝒆𝒔 𝒊𝒄𝒊. 𝑬𝒏𝒔𝒆𝒎𝒃𝒍𝒆, 𝒐𝒏 𝒑𝒆𝒖𝒕 𝒂𝒗𝒂𝒏𝒄𝒆𝒓 𝒑𝒍𝒖𝒔 𝒍𝒐𝒊𝒏.Stay focusted 👌 #codelife#jepostesurlinkedin",2024-11-26 12:00:00,14,6,0,tutoriel
73,Zavier ADOME,https://www.linkedin.com/in/zavier-adome-3b22b8316?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAFAiazYBm9g9zw64rJ9LEsCTx-PacgLkG_8,"Formation gratuite TUTORIEL GRATUIT : Installation rapide de SolidWorks sans prise de tête !Après avoir constaté les difficultés que rencontrent de nombreux débutants lors de l'installation de SolidWorks, et pour faire un pas de plus dans cette formation J'ai décidé de créer ce guide pas à pas complet.Dans ce tutoriel, vous découvrirez :• La méthode d'installation la plus efficace• Les erreurs courantes à éviter absolument• Des astuces pour gagner du tempsQue vous soyez étudiant, professionnel ou simplement curieux d'explorer la CAO, ce guide vous permettra de démarrer rapidement avec SolidWorks.👉 Lien vers le tutoriel gratuit : https://lnkd.in/d9jseuHSN'hésitez pas à partager avec votre réseau et à me faire part de vos retours !hashtag#BrillerSurLinkedInEn30Jourshashtag#LinkedInFamilyChallengehashtag#SolidWorks hashtag#CAO hashtag#FormationGratuite hashtag#Ingénierie hashtag#Conception3D""hashtag#decoupelaser hashtag#Machinenumerique",2025-03-26 12:00:00,63,9,2,tutoriel
74,Idealis Consulting,https://www.linkedin.com/company/idealis-consulting/posts,"Vous souhaitez simplifier la gestion de vos échantillons et assurer une traçabilité optimale ? Notre dernier tutoriel vidéo vous montre comment générer des échantillons en quelques clics à partir de vos lots existants dans Smart Biotech. 📦 Plus simple, plus rapide, plus efficace ! 🚀🎥 Visionnez dès maintenant et découvrez une fonctionnalité essentielle pour vos opérations ! hashtag#SmartBiotech hashtag#GestionÉchantillons hashtag#Traçabilité hashtag#InnovationBiotech hashtag#Productivité",2024-11-26 12:00:00,4,0,1,tutoriel
75,Sèdjro Abraham Zacharie KOLOBOE,https://www.linkedin.com/in/abraham-zacharie-koloboe-data-science-ia-generative-llms-machine-learning?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAEC0l8QBQ7IFiqvoYYV1PJaMRCGDy5DBbik,"🚀 𝐀𝐮𝐭𝐨𝐦𝐚𝐭𝐢𝐬𝐚𝐭𝐢𝐨𝐧 𝐂𝐈/𝐂𝐃 𝐩𝐨𝐮𝐫 𝐥𝐞 𝐌𝐚𝐜𝐡𝐢𝐧𝐞 𝐋𝐞𝐚𝐫𝐧𝐢𝐧𝐠 : 𝙳𝚘𝚌𝚔𝚎𝚛, 𝙱𝚊𝚜𝚑 & 𝙶𝚒𝚝𝙷𝚞𝚋 𝙰𝚌𝚝𝚒𝚘𝚗𝚜Vous souhaitez 𝗶𝗻𝘁é𝗴𝗿𝗲𝗿 𝗱𝗲𝘀 𝗺𝗼𝗱è𝗹𝗲𝘀 𝗱𝗲 𝗠𝗟 𝗱𝗲 𝗺𝗮𝗻𝗶è𝗿𝗲 𝗿𝗼𝗯𝘂𝘀𝘁𝗲 𝗲𝘁 𝘀𝗰𝗮𝗹𝗮𝗯𝗹𝗲 ?Découvrez un exemple concret de pipeline CI/CD utilisant Docker, Inc, Docker Compose, Bash et GitHub Actions ! ✅ 𝗖𝗲 𝗾𝘂𝗲 𝘃𝗼𝘂𝘀 𝘁𝗿𝗼𝘂𝘃𝗲𝗿𝗲𝘇 𝗱𝗮𝗻𝘀 𝗰𝗲 𝗽𝗿𝗼𝗷𝗲𝘁 :- 𝗔𝘂𝘁𝗼𝗺𝗮𝘁𝗶𝘀𝗮𝘁𝗶𝗼𝗻 𝗰𝗼𝗺𝗽𝗹è𝘁𝗲 : Build, tests et déploiement des modèles via GitHub Actions. - 𝐂𝐨𝐧𝐭𝐞𝐧𝐞𝐮𝐫𝐢𝐬𝐚𝐭𝐢𝐨𝐧 : Configuration optimisée avec Docker et orchestration via Docker Compose. - 𝐒𝐜𝐫𝐢𝐩𝐭𝐬 𝐁𝐚𝐬𝐡 : Automatisation des tâches répétitives pour gagner en efficacité. - 𝐃𝐨𝐜𝐮𝐦𝐞𝐧𝐭𝐚𝐭𝐢𝐨𝐧 𝐜𝐥𝐚𝐢𝐫𝐞 : Des explications étape par étape pour reproduire le workflow. 💡 𝐏𝐨𝐮𝐫𝐪𝐮𝐨𝐢 𝐜'𝐞𝐬𝐭 𝐮𝐭𝐢𝐥𝐞 ?- 𝐆𝐚𝐢𝐧 𝐝𝐞 𝐭𝐞𝐦𝐩𝐬 sur l’intégration des modèles en production. - 𝐂𝐨𝐥𝐥𝐚𝐛𝐨𝐫𝐚𝐭𝐢𝐨𝐧 𝐬𝐢𝐦𝐩𝐥𝐢𝐟𝐢é𝐞 grâce à la standardisation des environnements. - 𝐒𝐜𝐚𝐥𝐚𝐛𝐢𝐥𝐢𝐭é assurée pour des projets complexes. 🔍𝐄𝐱𝐩𝐥𝐨𝐫𝐞𝐳 𝐥𝐞𝐬 𝐫𝐞𝐬𝐬𝐨𝐮𝐫𝐜𝐞𝐬:- 𝐑𝐞𝐩𝐨 𝐆𝐢𝐭𝐇𝐮𝐛 : https://lnkd.in/exYg-ihy : Code source et fichiers de configuration. - 𝐃𝐨𝐜𝐮𝐦𝐞𝐧𝐭𝐚𝐭𝐢𝐨𝐧 𝐝é𝐭𝐚𝐢𝐥𝐥é𝐞 : https://lnkd.in/eY5rZzJN : Tutoriels, bonnes pratiques et cas d’usage. Vous avez des questions ou des retours ? Commentez ou envoyez-moi un message ! 😋 hashtag#MLOps hashtag#DevOps hashtag#MachineLearning hashtag#CI/CD hashtag#Docker hashtag#GitHubActions",2025-02-24 12:00:00,135,23,10,tutoriel
76,Duval Peme,https://www.linkedin.com/in/duval-peme-?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAB_s8UEB6-alOoDZf99-4xOvBIxnl7rfIC4,"Aujourd'hui nous élevons le niveau d'un cran.Ce matin je t'apprends comment rendre tes rapports Power BI plus perspicaces, informatifs et interactifs avec ce didacticiel sur les fonctionnalités analytiques avancées.Bonne lecture et bon apprentissage!!!hashtag#Data hashtag#PowerBI hashtag#GOAT",2025-02-24 12:00:00,11,0,1,tutoriel
77,Rudy Willems,https://www.linkedin.com/in/rudywillems?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABYFHmcBUiES56unSdVqqVIDh4DipHsHUAM,"Petite piqûre de rappel : La rentrée est là, et avec elle, de nouveaux défis et opportunités dans le monde de l'éducation numérique. Nous sommes ravis de vous retrouver pour cette édition de septembre. Sommaire :- Découvrez nos tutoriels sur notre chaîne Youtube dédiée. - Découvrir Chamilo en moins de 10 minutes ! - Tutoriel : Comment créer un parcours pédagogique de manière simple et rapide sur Chamilo ?-Vous souhaitez tester Chamilo LMS avec votre équipe ? Rien de plus simple !-Les ressources officielles ""Chamilo LMS FR"" sur le portail Joinup de la Commission Européenne",2024-11-26 12:00:00,2,0,0,tutoriel
78,Kumullus,https://www.linkedin.com/company/kumullussmartconnectedvideo/posts,"Bonjour à tous ! Ici l'équipe Customer Office de Kumullus qui prend le contrôle de ce fil d'actualité 👽📺Aujourd'hui, nous sortons le premier numéro de Kumullus News ! 📰Dans cette newsletter bimensuelle, vous retrouverez toutes les dernières évolutions fonctionnelles de la plateforme, nos futurs évènements, ainsi que toutes nos astuces et tutoriels pour vous aider à créer des modules de formation plus engageants.Et cette semaine, on commence fort avec la refonte du tableau de bord des statistiques sur K.Air ! 💥Abonnez-vous pour ne pas manquer les prochains numéros ! 🔔",2024-11-26 12:00:00,14,2,0,tutoriel
79,SOLALE | Ressources en RdR Alcool,https://www.linkedin.com/company/solale/posts,"Dans cette newsletter trimestrielle retrouvez 6 articles:- Un tutoriel pour comprendre le concept RdR Alcool et ses niveaux de déclinaison.- Notre intervention à l'occasion de l'évènement ""Support Don't Punish"" 2024, organisé par le Groupe SOS Solidarités.- Le premier épisode de la saison 2 du podcast ""Un verre à deux !"".- Le nouveau site d'Alcool Info Service.- La méthodologie d'intervention pour sortir de la logique d’interdiction des consommations d’alcool dans les ESSMS.- La nouvelle recrue dans l'équipe de SOLALE.hashtag#newsletter hashtag#RdRAlcool hashtag#RdR hashtag#sante hashtag#SOLALE",2024-11-26 12:00:00,9,0,3,tutoriel
80,Mendel GBEKOU💫,https://www.linkedin.com/in/mendel-gbekou%F0%9F%92%AB-4593b9322?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAFGSvkUBIpioCZJzVNU7y1cG2AIbiIjJYyI,"Hier, j’ai voulu être sympa avec vous, mais il y a eu un problème...J’ai voulu balancer un post sur la création de contenu avec l’IA.Mais maintenant que j’y pense…Vous méritez vraiment cette valeur ?J’en doute.Parce que je sais déjà comment ça va se passer.👉 Certains vont lire, hôcher la tête comme des philosophes, et ne rien appliquer.👉 D’autres vont essayer, mal s’y prendre, et venir pleurnicher que ma méthode ne marche pas.👉 Et le pire du pire : il y en a qui iront dire partout que je raconte n’importe quoi.Sauf que…Ma méthode fonctionne.Je l’applique tous les jours.Et + de 17 autres personnes l’utilisent déjà avec succès.Alors pourquoi ça ne marcherait pas pour toi ?Tu serais pas, par hasard, le vrai problème ?Mais bon…Comme promis, je vais te donner ce qu’il faut.MAIS COMMENT VAIS-JE M'Y PRENDRE ?Avec mon assistant ChatGPT et mes deux collaborateurs, on a réfléchi à la meilleure façon de vous transmettre ça.🤔 Option 1 : Les tutoriels vidéo.C’est l’idéal.Le seul hic ? Moi et la caméra, c’est pas encore le grand amour.Petite phobie que je bosse encore.Donc pour l’instant, on oublie.🤔 Option 2 : Une masterclass live.Là, c’est beaucoup plus intéressant.Tout sera pratiqué en direct, de manière interactive.Et les plus actifs auront même accès à des fonctionnalités premium gratuitement.🤔 Option 3 : Des posts écrits (comme celui-ci).Perso, j’adhère pas.Pourquoi ?😔 Parce que si je détaille tout, ce sera un pavé indigeste (et on sait tous que vous êtes flemmards).😔 Parce que sans démonstration en live, vous allez encore mal appliquer.Mais si c’est ce que vous voulez, on peut tester.ALORS, À TOI DE JOUER MAINTENANT. Tu veux quoi ?🟢 Tutoriels vidéo (quand j’aurai vaincu ma phobie)🟢 Masterclass live (pour tout voir en direct)🟢 Post écrit (pour les courageux qui lisent encore)Dis-moi en commentaire.Je dois savoir sur quel pied danser.Je suis Mendel GBEKOU💫 , ton Social Media Manager qui te dit ce qu'il faut que tu entendes. hashtag#LinkedInFamilyChallenge hashtag#BrillerSurLinkedInEn30Jours",2025-03-26 12:00:00,26,18,0,tutoriel
81,Duval Peme,https://www.linkedin.com/in/duval-peme-?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAB_s8UEB6-alOoDZf99-4xOvBIxnl7rfIC4,"Aujourd'hui dans notre dimanche tutoriel  nous parlons des tableaux croisés dynamiques, comment les réaliser dans Power BI. Cette compétence est importante pour toi si tu occupes le poste de : • Analystes de données & BI : Explorer et résumer de vastes jeux de données provenant de sources multiples pour dégager des tendances et informer la prise de décision. • Contrôleurs & financiers : Suivre les KPIs et générer des rapports dynamiques pour une analyse fine des résultats financiers. • Consultants & business analysts : Concevoir des tableaux de bord interactifs pour clarifier des problématiques complexes et soutenir des recommandations stratégiques. • Responsables marketing & commerciaux : Suivre l’évolution des campagnes, segmenter les clients et analyser le comportement des consommateurs grâce à des visualisations percutantes. • Managers & dirigeants : Accéder à des rapports en temps réel pour surveiller les indicateurs clés et prendre des décisions éclairées.En résumé, que vous soyez impliqué dans l’analyse, la finance, le marketing ou la gestion, la maîtrise des tableaux croisés dynamiques dans Power BI vous permet d’améliorer la qualité et la rapidité de vos analyses.Allez bonne lecture et surtout bon apprentissage!!!!hashtag#Data hashtag#PowerBI hashtag#GOAT",2025-03-26 12:00:00,26,0,1,tutoriel
82,Wekomkom,https://www.linkedin.com/showcase/wekomkom/posts,"🚨Dernier jour de candidature | Opportunité FORCE-N Sénégal 📢 Entrepreneurs, c’est le moment de passer à l’action ! L’opportunité Force-N pour décrocher un programme d’incubation et $1000 se termine ce soir à minuit. Si vous avez toujours des difficultés pour candidater, nous vous invitons à visionner cette vidéo tutoriel :https://lnkd.in/e-NwJkRuNe laissez pas cette chance exceptionnelle vous échapper. Chaque étape franchie vous rapproche du succès ! 🚀 Postulez maintenant: https://bit.ly/49wH58n",2024-12-26 12:00:00,0,1,1,tutoriel
83,soulemane takpara,https://www.linkedin.com/in/soulemane?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAEUJsOwB_m3HswlIGFTXhD0cy0w8Rkol3mM,"Disparu dans l'océan du code 🏊  : comment j'ai survécu et conquis JavaScript en silence HELLO WORLD ! Si vous avez remarqué mon absence récente, rassurez-vous, je n'ai pas abandonné la partie, j'ai simplement été happé par l'univers fascinant du hashtag#code. Cette immersion totale m'a transformé et m'a fait découvrir un monde de possibilités que je suis impatient de partager avec vous.Après avoir exploré les bases du hashtag#développement Web et de hashtag#Wordpress, nous avons plongé dans la partie la plus captivante et complexe de notre formation : le hashtag#code pur. Nous avons d'abord maîtrisé hashtag#HTML et hashtag#CSS, réussissant à créer un site entièrement codé à la main, une première victoire qui a renforcé ma confiance et m'a donné envie d'aller plus loin.L'aventure s'est poursuivie avec une incursion dans le monde de l'algorithmique, où hashtag#Algobox est devenu mon compagnon pour structurer des instructions et résoudre des problèmes concrets. Je dois avouer que cette étape était initialement floue pour moi, mais grâce à nos formateurs dévoués et à des tutoriels bien expliqués, j'ai surmonté ces obstacles sans lacunes majeures.Le véritable tournant de ma période d'absence a été ma rencontre avec hashtag#JavaScript, un langage incroyablement puissant, à la fois complexe et étonnamment accessible quand on s'y investit pleinement. Cette découverte explique pourquoi j'ai littéralement été absorbé par le hashtag#code, perdant parfois la notion du temps dans ma quête de maîtrise.Pour mettre en application les concepts de hashtag#JavaScript, nous avons relevé le défi de 6 projets pratiques qui m'ont permis d'explorer en profondeur chaque aspect de ce langage fascinant. Ces projets ont transformé mes connaissances théoriques en compétences tangibles, renforçant ma confiance à chaque ligne de code écrite.Curieux de voir mes créations pendant cette période d'immersion totale ? N'hésitez pas à me contacter pour obtenir mon lien GitHub et parcourir mon travail. Comme on dit dans notre milieu, ""lisez le code d'un développeur et vous le connaîtrez sans l'avoir jamais rencontré"".@Freddy Agbona @habib RADJI @vigninou focas tchanhoun hashtag#WordPress hashtag#DCLIChashtag#AfrikEdutechhashtag#DCLICDeveloppementWebhashtag#Epitechhashtag#Parakouhashtag#CAEB",2025-02-24 12:00:00,31,12,0,tutoriel
84,Amen David,https://www.linkedin.com/in/amen-nocode?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADC2LnUBjvq-ADoonHZRvA40icExsOmulcw,"Je suis présentement au Sénégal et je vais en profiter pour enrichir mes formations sur l'utilisation des plugins de paiement africains de Nocode Afrique.Être au Sénégal me permet d'expérimenter des méthodes de paiement de ce pays, telles que Wave Mobile Money, Orange Money Sénégal ou encore Free Money.J'ai déjà publié un premier tutoriel sur ma plateforme où je montre comment utiliser PayDunya pour accepter des paiements avec Bubble.Il faut savoir que même avec un compte gratuit Bubble, vous avez la possibilité d'installer des plugins et donc d'utiliser le plugin PayDunya pour accepter des paiements.Le tutoriel est sous-titré en anglais et vous montre :🟢 Comment accepter des paiements et envoyer de l'argent via 15 méthodes de paiement à travers l'Afrique 🟢 Comment configurer vos propres pages de paiement sans redirection vers le site de l'agrégateur🟢 Comment confirmer des paiements hors ligne grâce aux webhooks etc.Grâce à ce tutoriel, vous aurez toutes les informations qu'il vous faut pour intégrer des paiements africains dans votre SAAS.Un forum d'entraide est également disponible pour vous accompagner.Alors, n'attendez pas et inscrivez-vous : https://lnkd.in/g7KJVHjJ...hashtag#NocodeAfrique hashtag#NoCode hashtag#PayDunya hashtag#PaiementEnLigne hashtag#SaaS hashtag#Bubbleio",2025-03-26 12:00:00,23,4,0,tutoriel
